Date,Event,Event Description,Meeting code,Participant Identifier,Participant outside organization,Client type,Organizer email,Product type,Duration,Call rating out of 5,Actor name,IP address,City,Country,Network Round Trip Time Mean In ms,Transport Protocol,Estimated Upload Bandwidth in kbps,Estimated Download Bandwidth in kbps,Audio Receive Packet Loss Max,Audio Receive Packet Loss Mean,Audio Receive Duration,Audio Send Bitrate Mean in kbps,Audio Send Packet Loss Max,Audio Send Packet Loss Mean,Audio Send Duration,Calendar event ID,Conference ID,Network Recv Jitter Mean in ms,Network Recv Jitter Max in ms,Network Send Jitter Mean in ms,Screencast Receive Bitrate Mean in kbps,Screencast Receive FPS Mean,Screencast Receive Long Side Median,Screencast Receive Packet Loss Max,Screencast Receive Packet Loss Mean,Screencast Receive Duration,Screencast Receive Short Side Median,Screencast Send Bitrate Mean in kbps,Screencast Send FPS Mean,Screencast Send Long Side Median,Screencast Send Packet Loss Max,Screencast Send Packet Loss Mean,Screencast Send Duration,Screencast Send Short Side Median,Video Receive FPS Mean,Video Receive Long Side Median,Video Receive Packet Loss Max,Video Receive Packet Loss Mean,Video Receive Duration,Video Receive Short Side Median,Network Congestion Ratio,Video Send Bitrate Mean in kbps,Video Send FPS Mean,Video Send Long Side Median,Video Send Packet Loss Max,Video Send Packet Loss Mean,Video Send Duration,Video Send Short Side Median
"Oct 6, 2021, 10:40:09 AM PDT",Endpoint left,The endpoint left a video meeting,BDQBQRQWYP,guislin720@mycompany.co,No,Web,kennermann871@mycompany.co,Google Meet,2325,,Jesus Guislin,183.194.111.159,Dallas,United States,,UDP,2751.0,2762.0,14.0,1.0,2326,2.0,,,2326,7r6hd8rscdglnrnc7tap6na8f7_20211006T170000Z,YZGmEtSNXJFjBPQjG1CdYKIQ,6.0,125.0,0.0,212.0,0.0,,6.0,0.0,2169,,,,,,,0,,0.0,,1.0,0.0,2326,,0,2684.0,,,,,2326,
"Oct 6, 2021, 10:40:09 AM PDT",Endpoint left,The endpoint left a video meeting,BDQBQRQWYP,kennermann871@mycompany.co,No,Web,kennermann871@mycompany.co,Google Meet,2382,,Royce Kennermann,144.95.204.52,Toledo,United States,34.0,UDP,253.0,1736.0,24.0,2.0,2383,19.0,0.0,0.0,2383,7r6hd8rscdglnrnc7tap6na8f7_20211006T170000Z,YZGmEtSNXJFjBPQjG1CdYKIQ,8.0,126.0,2.0,183.0,5.0,1304.0,2.0,0.0,2161,676.0,,,,,,0,,14.0,320.0,0.0,0.0,2383,180.0,0,207.0,24.0,320.0,0.0,0.0,2383,180.0
"Oct 6, 2021, 10:40:08 AM PDT",Endpoint left,The endpoint left a video meeting,BDQBQRQWYP,timlin221@mycompany.co,No,Web,kennermann871@mycompany.co,Google Meet,2385,,Caryn Timlin,81.6.217.226,Trail,Canada,34.0,UDP,247.0,1739.0,13.0,1.0,2386,7.0,0.0,0.0,2386,7r6hd8rscdglnrnc7tap6na8f7_20211006T170000Z,YZGmEtSNXJFjBPQjG1CdYKIQ,6.0,121.0,1.0,182.0,10.0,1304.0,0.0,0.0,2160,676.0,,,,,,0,,15.0,320.0,0.0,0.0,2386,180.0,0,206.0,24.0,320.0,0.0,0.0,2386,180.0
"Oct 6, 2021, 10:40:07 AM PDT",Endpoint left,The endpoint left a video meeting,BDQBQRQWYP,smallpeace315@mycompany.co,No,Web,kennermann871@mycompany.co,Google Meet,2331,,Gerladina Smallpeace,221.128.81.68,Santa Cruz,United States,74.0,UDP,212.0,1703.0,12.0,1.0,2331,1.0,21.0,5.0,2331,7r6hd8rscdglnrnc7tap6na8f7_20211006T170000Z,YZGmEtSNXJFjBPQjG1CdYKIQ,6.0,118.0,3.0,180.0,5.0,1304.0,0.0,0.0,2167,676.0,,,,,,0,,14.0,320.0,0.0,0.0,2331,180.0,0,188.0,24.0,320.0,13.0,3.0,2320,180.0
"Oct 6, 2021, 10:40:07 AM PDT",Endpoint left,The endpoint left a video meeting,BDQBQRQWYP,shakshaft640@mycompany.co,No,Web,kennermann871@mycompany.co,Google Meet,2312,,Gretna Shakshaft,32.3.189.209,Dallas,United States,,UDP,3277.0,3017.0,14.0,1.0,2320,3.0,,,2320,7r6hd8rscdglnrnc7tap6na8f7_20211006T170000Z,YZGmEtSNXJFjBPQjG1CdYKIQ,6.0,99.0,0.0,220.0,0.0,,9.0,0.0,2169,,,,,,,0,,0.0,,1.0,0.0,2320,,0,3229.0,,,,,2320,
"Oct 6, 2021, 10:40:07 AM PDT",Endpoint left,The endpoint left a video meeting,BDQBQRQWYP,melbury6@mycompany.co,No,Web,kennermann871@mycompany.co,Google Meet,2349,,Peyter Melbury,199.31.13.112,Niverville,Canada,30.0,UDP,215.0,1736.0,28.0,1.0,2349,4.0,3.0,0.0,2349,7r6hd8rscdglnrnc7tap6na8f7_20211006T170000Z,YZGmEtSNXJFjBPQjG1CdYKIQ,7.0,117.0,6.0,178.0,5.0,1304.0,0.0,0.0,2168,676.0,,,,,,0,,14.0,320.0,0.0,0.0,2349,180.0,0,188.0,21.0,320.0,1.0,0.0,2316,180.0
"Oct 6, 2021, 10:40:06 AM PDT",Endpoint left,The endpoint left a video meeting,BDQBQRQWYP,baroux970@mycompany.co,No,Web,kennermann871@mycompany.co,Google Meet,2378,,Alicea Baroux,242.108.155.162,Cincinnati,United States,28.0,UDP,150.0,1750.0,27.0,1.0,2380,5.0,25.0,7.0,2380,7r6hd8rscdglnrnc7tap6na8f7_20211006T170000Z,YZGmEtSNXJFjBPQjG1CdYKIQ,7.0,140.0,6.0,179.0,5.0,1304.0,3.0,0.0,2164,676.0,,,,,,0,,14.0,320.0,0.0,0.0,2380,180.0,7,121.0,24.0,320.0,17.0,6.0,2380,180.0
"Oct 6, 2021, 10:40:06 AM PDT",Endpoint left,The endpoint left a video meeting,BDQBQRQWYP,marrison249@mycompany.co,No,Web,kennermann871@mycompany.co,Google Meet,2381,,Celene Marrison,87.95.43.138,Akron,United States,5.0,UDP,240.0,993.0,19.0,2.0,1548,15.0,0.0,0.0,2202,7r6hd8rscdglnrnc7tap6na8f7_20211006T170000Z,YZGmEtSNXJFjBPQjG1CdYKIQ,8.0,116.0,1.0,,,,,,0,,301.0,11.0,1304.0,0.0,0.0,654,676.0,15.0,320.0,0.0,0.0,1548,180.0,0,206.0,23.0,320.0,0.0,0.0,1548,180.0
"Oct 6, 2021, 10:40:06 AM PDT",Endpoint left,The endpoint left a video meeting,BDQBQRQWYP,eakeley542@mycompany.co,No,Web,kennermann871@mycompany.co,Google Meet,2257,,Donnell Eakeley,84.155.45.80,Beaumont,Canada,31.0,UDP,1423.0,1543.0,12.0,1.0,2263,0.0,,,2263,7r6hd8rscdglnrnc7tap6na8f7_20211006T170000Z,YZGmEtSNXJFjBPQjG1CdYKIQ,8.0,135.0,,0.0,0.0,1304.0,2.0,0.0,2169,676.0,,,,,,0,,0.0,320.0,3.0,0.0,2253,180.0,0,1022.0,89.0,1280.0,,,1010,720.0
"Oct 6, 2021, 10:35:36 AM PDT",Endpoint left,The endpoint left a video meeting,WDXCFKXHGV,rmarstonfi@amazon.de,Yes,Web,eodonohuegv@opera.com,Google Meet,152,,Robinetta Marston,167.11.209.182,Lillooet,Canada,52.0,UDP,592.0,1510.0,4.0,1.0,152,2.0,0.0,0.0,152,60u5i5ar9js9j8e7c5icb641fb,f_Hb_FdoamHv1QeyvNNdYKIA,3.0,11.0,2.0,,,,,,0,,,,,,,0,,15.0,320.0,0.0,0.0,149,180.0,7,544.0,23.0,640.0,0.0,0.0,152,360.0
"Oct 6, 2021, 10:29:58 AM PDT",Endpoint left,The endpoint left a video meeting,BDQBQRQWYP,skule189@mycompany.co,No,Web,kennermann871@mycompany.co,Google Meet,1757,,Walther Skule,30.69.253.131,Knoxville,United States,42.0,UDP,252.0,1337.0,14.0,1.0,1760,2.0,15.0,1.0,1760,7r6hd8rscdglnrnc7tap6na8f7_20211006T170000Z,YZGmEtSNXJFjBPQjG1CdYKIQ,7.0,125.0,3.0,174.0,4.0,1304.0,0.0,0.0,1557,676.0,,,,,,0,,13.0,320.0,0.0,0.0,1757,180.0,1,228.0,21.0,320.0,11.0,1.0,1760,180.0
"Oct 6, 2021, 10:29:56 AM PDT",Endpoint left,The endpoint left a video meeting,BDQBQRQWYP,eubank797@mycompany.co,No,Web,kennermann871@mycompany.co,Google Meet,1745,,Anne-marie Eubank,40.81.29.209,Melville,Canada,24.0,UDP,70.0,1208.0,13.0,1.0,1725,0.0,0.0,0.0,1725,7r6hd8rscdglnrnc7tap6na8f7_20211006T170000Z,YZGmEtSNXJFjBPQjG1CdYKIQ,6.0,148.0,3.0,175.0,5.0,1304.0,0.0,0.0,1553,676.0,,,,,,0,,16.0,320.0,0.0,0.0,1725,180.0,0,700.0,23.0,640.0,0.0,0.0,117,360.0
"Oct 6, 2021, 10:28:36 AM PDT",Endpoint left,The endpoint left a video meeting,BDQBQRQWYP,boddie319@mycompany.co,No,Web,kennermann871@mycompany.co,Google Meet,1621,,Glenna Boddie,225.170.208.155,Kansas City,United States,7.0,UDP,224.0,1783.0,11.0,1.0,1628,1.0,0.0,0.0,1628,7r6hd8rscdglnrnc7tap6na8f7_20211006T170000Z,YZGmEtSNXJFjBPQjG1CdYKIQ,6.0,118.0,0.0,170.0,3.0,1304.0,0.0,0.0,1476,676.0,,,,,,0,,14.0,320.0,0.0,0.0,1628,180.0,0,221.0,24.0,320.0,0.0,0.0,1476,180.0
"Oct 6, 2021, 9:58:17 AM PDT",Endpoint left,The endpoint left a video meeting,BSXHAXHYOJ,filpo334@mycompany.co,No,Web,filpo334@mycompany.co,Google Meet,3449,,Osgood Filpo,196.77.162.203,Cookshire-Eaton,Canada,29.0,UDP,701.0,2415.0,15.0,1.0,3425,16.0,49.0,5.0,3450,1lgup841glha1ui05r7h3l0qeg_20211004T173000Z,qKj21zOvqw8fn0XM7xUmYKIA,4.0,44.0,2.0,,,,,,0,,,,,,,0,,21.0,640.0,0.0,0.0,3415,360.0,13,664.0,24.0,640.0,15.0,4.0,3447,360.0
"Oct 6, 2021, 9:58:15 AM PDT",Endpoint left,The endpoint left a video meeting,BSXHAXHYOJ,skule189@mycompany.co,No,Web,filpo334@mycompany.co,Google Meet,3334,,Walther Skule,30.69.253.131,Knoxville,United States,85.0,UDP,721.0,2393.0,23.0,2.0,3323,11.0,16.0,2.0,3323,1lgup841glha1ui05r7h3l0qeg_20211004T173000Z,qKj21zOvqw8fn0XM7xUmYKIA,4.0,60.0,3.0,,,,,,0,,,,,,,0,,21.0,640.0,0.0,0.0,3323,360.0,6,705.0,20.0,640.0,10.0,1.0,3246,360.0
"Oct 6, 2021, 9:58:12 AM PDT",Endpoint left,The endpoint left a video meeting,BSXHAXHYOJ,eubank797@mycompany.co,No,Web,filpo334@mycompany.co,Google Meet,3079,,Anne-marie Eubank,40.81.29.209,Melville,Canada,21.0,UDP,779.0,1861.0,17.0,2.0,3061,16.0,0.0,0.0,3061,1lgup841glha1ui05r7h3l0qeg_20211004T173000Z,qKj21zOvqw8fn0XM7xUmYKIA,4.0,62.0,2.0,,,,,,0,,,,,,,0,,20.0,320.0,1.0,0.0,3061,180.0,0,741.0,22.0,640.0,0.0,0.0,3043,360.0
"Oct 6, 2021, 9:58:09 AM PDT",Endpoint left,The endpoint left a video meeting,BSXHAXHYOJ,eakeley542@mycompany.co,No,Web,filpo334@mycompany.co,Google Meet,3416,,Donnell Eakeley,84.155.45.80,Beaumont,Canada,32.0,UDP,1476.0,2545.0,18.0,1.0,3418,0.0,,,3418,1lgup841glha1ui05r7h3l0qeg_20211004T173000Z,qKj21zOvqw8fn0XM7xUmYKIA,6.0,36.0,,,,,,,0,,,,,,,0,,0.0,640.0,7.0,0.0,3418,360.0,0,481.0,62.0,640.0,,,3246,360.0
"Oct 6, 2021, 9:58:08 AM PDT",Endpoint left,The endpoint left a video meeting,BSXHAXHYOJ,kennermann871@mycompany.co,No,Web,filpo334@mycompany.co,Google Meet,3368,,Royce Kennermann,144.95.204.52,Toledo,United States,34.0,UDP,819.0,2277.0,19.0,2.0,3370,8.0,4.0,0.0,3370,1lgup841glha1ui05r7h3l0qeg_20211004T173000Z,qKj21zOvqw8fn0XM7xUmYKIA,5.0,75.0,3.0,,,,,,0,,,,,,,0,,20.0,640.0,0.0,0.0,3370,360.0,0,790.0,24.0,640.0,5.0,0.0,3370,360.0
"Oct 6, 2021, 9:58:08 AM PDT",Endpoint left,The endpoint left a video meeting,BSXHAXHYOJ,gbernaldez8t@google.de,Yes,Web,filpo334@mycompany.co,Google Meet,1583,,Garrick Bernaldez,177.249.248.113,Pittsburgh,United States,33.0,UDP,727.0,2749.0,13.0,2.0,1587,10.0,2.0,0.0,1587,1lgup841glha1ui05r7h3l0qeg_20211004T173000Z,qKj21zOvqw8fn0XM7xUmYKIA,5.0,53.0,4.0,,,,,,0,,,,,,,0,,19.0,640.0,4.0,0.0,1587,360.0,0,690.0,20.0,640.0,2.0,0.0,1587,360.0
"Oct 6, 2021, 9:39:01 AM PDT",Endpoint left,The endpoint left a video meeting,BSXHAXHYOJ,skule189@mycompany.co,No,iOS,filpo334@mycompany.co,Google Meet,291,,Walther Skule,30.69.253.131,Knoxville,United States,90.0,UDP,25.0,850.0,21.0,1.0,290,14.0,2.0,0.0,290,1lgup841glha1ui05r7h3l0qeg_20211004T173000Z,qKj21zOvqw8fn0XM7xUmYKIA,3.0,33.0,,,,,,,0,,,,,,,0,,19.0,320.0,1.0,0.0,290,180.0,0,,,,,,0,
"Oct 6, 2021, 9:07:01 AM PDT",Endpoint left,The endpoint left a video meeting,BSXHAXHYOJ,ygrout8b@prweb.com,Yes,iOS,filpo334@mycompany.co,Google Meet,314,,Yance Grout,24.58.105.17,Boston,United States,62.0,UDP,12.0,698.0,18.0,3.0,313,2.0,0.0,0.0,313,1lgup841glha1ui05r7h3l0qeg_20211004T173000Z,qKj21zOvqw8fn0XM7xUmYKIA,9.0,30.0,,,,,,,0,,,,,,,0,,26.0,320.0,0.0,0.0,300,180.0,0,,,,,,0,
"Oct 6, 2021, 9:01:37 AM PDT",Endpoint left,The endpoint left a video meeting,BSXHAXHYOJ,ygrout8b@prweb.com,Yes,iOS,filpo334@mycompany.co,Google Meet,28,,Yance Grout,24.58.105.17,Boston,United States,65.0,UDP,8.0,1452.0,10.0,3.0,23,1.0,0.0,0.0,23,1lgup841glha1ui05r7h3l0qeg_20211004T173000Z,qKj21zOvqw8fn0XM7xUmYKIA,11.0,21.0,,,,,,,0,,,,,,,0,,19.0,320.0,0.0,0.0,20,180.0,0,,,,,,0,
"Oct 6, 2021, 8:59:42 AM PDT",Endpoint left,The endpoint left a video meeting,XCJWMEOIAJ,mdentithlg@multiply.com,Yes,Web,skule189@mycompany.co,Google Meet,1702,,Maribelle Dentith,232.206.23.146,Fort Wayne,United States,27.0,UDP,453.0,463.0,4.0,0.0,1666,19.0,2.0,0.0,1708,a61g2bmok5vbto3810ku3pfhao,pxPM4-cOj1i6TI2ZSJiwYKIQ,3.0,30.0,2.0,,,,,,0,,,,,,,0,,22.0,640.0,3.0,0.0,1666,360.0,0,430.0,24.0,640.0,2.0,0.0,1666,360.0
"Oct 6, 2021, 8:59:42 AM PDT",Endpoint left,The endpoint left a video meeting,XCJWMEOIAJ,skule189@mycompany.co,No,Web,skule189@mycompany.co,Google Meet,1658,,Walther Skule,30.69.253.131,Knoxville,United States,66.0,UDP,473.0,474.0,1.0,0.0,1659,28.0,5.0,0.0,1659,a61g2bmok5vbto3810ku3pfhao,pxPM4-cOj1i6TI2ZSJiwYKIQ,3.0,32.0,2.0,,,,,,0,,,,,,,0,,24.0,640.0,1.0,0.0,1656,360.0,0,430.0,22.0,640.0,3.0,0.0,1659,360.0
"Oct 6, 2021, 7:14:48 AM PDT",Endpoint left,The endpoint left a video meeting,VWNHKGDZME,gbabberfy@jugem.jp,Yes,Web,kennermann871@mycompany.co,Google Meet,835,,Gianina Babber,213.110.226.140,Paterson,United States,40.0,UDP,858.0,1280.0,0.0,0.0,834,21.0,0.0,0.0,837,v2qou889s7ptdcq60chr1rj1cs,PUTJc9Lp8FpGo9sF7JpRYKIA,7.0,38.0,4.0,,,,,,0,,,,,,,0,,26.0,640.0,0.0,0.0,834,360.0,0,824.0,15.0,640.0,0.0,0.0,834,360.0
"Oct 6, 2021, 7:14:46 AM PDT",Endpoint left,The endpoint left a video meeting,VWNHKGDZME,eakeley542@mycompany.co,No,Web,kennermann871@mycompany.co,Google Meet,892,,Donnell Eakeley,84.155.45.80,Beaumont,Canada,35.0,UDP,3275.0,1412.0,4.0,0.0,848,22.0,,,899,v2qou889s7ptdcq60chr1rj1cs,PUTJc9Lp8FpGo9sF7JpRYKIA,5.0,27.0,,,,,,,0,,,,,,,0,,0.0,640.0,1.0,0.0,848,360.0,0,1032.0,90.0,1280.0,,,899,720.0
"Oct 6, 2021, 7:14:46 AM PDT",Endpoint left,The endpoint left a video meeting,VWNHKGDZME,kennermann871@mycompany.co,No,Web,kennermann871@mycompany.co,Google Meet,843,,Royce Kennermann,144.95.204.52,Toledo,United States,33.0,UDP,841.0,1310.0,1.0,0.0,845,11.0,0.0,0.0,845,v2qou889s7ptdcq60chr1rj1cs,PUTJc9Lp8FpGo9sF7JpRYKIA,6.0,26.0,2.0,,,,,,0,,,,,,,0,,22.0,640.0,0.0,0.0,842,360.0,0,814.0,24.0,640.0,0.0,0.0,845,360.0
"Oct 5, 2021, 9:04:09 PM PDT",Endpoint left,The endpoint left a video meeting,UGEGSAVCKN,filpo334@mycompany.co,No,Web,dfeatley21@ifeng.com,Google Meet,1920,,Osgood Filpo,196.77.162.203,Cookshire-Eaton,Canada,28.0,UDP,864.0,2693.0,3.0,0.0,1924,28.0,1.0,0.0,1924,3nb0fiv2j6q192l5usrtbhl8mm_20211006T033000Z,AravT4y54Gt_DUvzAAHwYKIA,11.0,27.0,1.0,,,,,,0,,,,,,,0,,26.0,640.0,1.0,0.0,1924,360.0,0,807.0,23.0,640.0,1.0,0.0,1924,360.0
"Oct 5, 2021, 9:04:09 PM PDT",Endpoint left,The endpoint left a video meeting,UGEGSAVCKN,cstaley7b@fc2.com,Yes,iOS,dfeatley21@ifeng.com,Google Meet,1996,,Claudette Staley,94.124.166.201,Lincoln,United States,28.0,UDP,918.0,2640.0,2.0,0.0,1986,12.0,2.0,0.0,1995,3nb0fiv2j6q192l5usrtbhl8mm_20211006T033000Z,AravT4y54Gt_DUvzAAHwYKIA,3.0,25.0,,,,,,,0,,,,,,,0,,24.0,640.0,2.0,0.0,1942,360.0,2,903.0,30.0,640.0,3.0,0.0,1944,360.0
"Oct 5, 2021, 9:04:08 PM PDT",Endpoint left,The endpoint left a video meeting,UGEGSAVCKN,hseedhousei5@ycombinator.com,Yes,Web,dfeatley21@ifeng.com,Google Meet,1981,,Hyacinthie Seedhouse,185.199.75.58,Innisfil,Canada,31.0,UDP,3105.0,1257.0,3.0,0.0,1985,3.0,,,1985,3nb0fiv2j6q192l5usrtbhl8mm_20211006T033000Z,AravT4y54Gt_DUvzAAHwYKIA,9.0,38.0,,,,,,,0,,,,,,,0,,0.0,320.0,2.0,0.0,1975,180.0,0,989.0,89.0,1280.0,,,1985,720.0
"Oct 5, 2021, 9:04:08 PM PDT",Endpoint left,The endpoint left a video meeting,UGEGSAVCKN,svigours8o@arstechnica.com,Yes,Web,dfeatley21@ifeng.com,Google Meet,1899,,Sal Vigours,229.128.74.5,Tulsa,United States,28.0,UDP,812.0,2737.0,3.0,0.0,1900,4.0,1.0,0.0,1900,3nb0fiv2j6q192l5usrtbhl8mm_20211006T033000Z,AravT4y54Gt_DUvzAAHwYKIA,10.0,30.0,3.0,,,,,,0,,,,,,,0,,26.0,640.0,0.0,0.0,1900,360.0,0,818.0,24.0,640.0,1.0,0.0,1834,360.0
"Oct 5, 2021, 9:04:06 PM PDT",Endpoint left,The endpoint left a video meeting,UGEGSAVCKN,lgleedaw@reference.com,Yes,Web,dfeatley21@ifeng.com,Google Meet,1830,,Levy Gleed,92.63.189.95,Charleston,United States,7.0,UDP,860.0,2752.0,3.0,0.0,1827,12.0,0.0,0.0,1827,3nb0fiv2j6q192l5usrtbhl8mm_20211006T033000Z,AravT4y54Gt_DUvzAAHwYKIA,10.0,27.0,0.0,,,,,,0,,,,,,,0,,26.0,640.0,0.0,0.0,1827,360.0,0,822.0,24.0,640.0,0.0,0.0,1827,360.0
"Oct 5, 2021, 8:32:52 PM PDT",Endpoint left,The endpoint left a video meeting,UGEGSAVCKN,dfeatley21@ifeng.com,Yes,Web,dfeatley21@ifeng.com,Google Meet,46,,Dougy Featley,240.205.107.203,Minnedosa,Canada,8.0,UDP,2968.0,2079.0,0.0,0.0,48,9.0,,,48,3nb0fiv2j6q192l5usrtbhl8mm_20211006T033000Z,AravT4y54Gt_DUvzAAHwYKIA,10.0,26.0,,,,,,,0,,,,,,,0,,0.0,640.0,0.0,0.0,48,360.0,0,864.0,124.0,1280.0,,,48,720.0
"Oct 5, 2021, 3:53:25 PM PDT",Endpoint left,The endpoint left a video meeting,AEMIZHQZKK,efrowingez@usatoday.com,Yes,Web,filpo334@mycompany.co,Google Meet,1216,,El Frowing,208.199.237.8,Cincinnati,United States,19.0,UDP,611.0,679.0,16.0,1.0,1217,20.0,0.0,0.0,1217,eiic8i1ms1tke1oto7dosvnf9o,wr78P2KQHCwLlir4ZypuYKIA,5.0,58.0,3.0,23.0,1.0,2048.0,5.0,0.0,641,1198.0,,,,,,0,,23.0,640.0,1.0,0.0,1214,360.0,0,577.0,23.0,640.0,0.0,0.0,1214,360.0
"Oct 5, 2021, 3:53:24 PM PDT",Endpoint left,The endpoint left a video meeting,AEMIZHQZKK,fockwella1@netvibes.com,Yes,Web,filpo334@mycompany.co,Google Meet,1365,,Fara Ockwell,225.133.38.152,Shreveport,United States,30.0,UDP,741.0,768.0,1.0,0.0,1366,6.0,21.0,3.0,1366,eiic8i1ms1tke1oto7dosvnf9o,wr78P2KQHCwLlir4ZypuYKIA,3.0,19.0,2.0,27.0,1.0,2048.0,0.0,0.0,646,1198.0,,,,,,0,,23.0,640.0,0.0,0.0,1366,360.0,1,702.0,23.0,640.0,6.0,2.0,1366,360.0
"Oct 5, 2021, 3:53:24 PM PDT",Endpoint left,The endpoint left a video meeting,AEMIZHQZKK,filpo334@mycompany.co,No,Web,filpo334@mycompany.co,Google Meet,640,,Osgood Filpo,196.77.162.203,Cookshire-Eaton,Canada,27.0,UDP,121.0,9.0,,,0,,,,641,eiic8i1ms1tke1oto7dosvnf9o,wr78P2KQHCwLlir4ZypuYKIA,,,,,,,,,0,,118.0,1.0,2048.0,0.0,0.0,641,1198.0,,,,,0,,0,,,,,,0,
"Oct 5, 2021, 3:53:24 PM PDT",Endpoint left,The endpoint left a video meeting,AEMIZHQZKK,filpo334@mycompany.co,No,Web,filpo334@mycompany.co,Google Meet,1411,,Osgood Filpo,196.77.162.203,Cookshire-Eaton,Canada,28.0,UDP,391.0,953.0,10.0,1.0,1367,27.0,1.0,0.0,1420,eiic8i1ms1tke1oto7dosvnf9o,wr78P2KQHCwLlir4ZypuYKIA,4.0,47.0,2.0,24.0,1.0,2048.0,0.0,0.0,642,1198.0,,,,,,0,,22.0,640.0,0.0,0.0,1367,360.0,0,355.0,23.0,640.0,0.0,0.0,1420,360.0
"Oct 5, 2021, 3:13:43 PM PDT",Endpoint left,The endpoint left a video meeting,YUGGWAGCPY,eubank797@mycompany.co,No,Web,eubank797@mycompany.co,Google Meet,2486,,Anne-marie Eubank,40.81.29.209,Melville,Canada,19.0,UDP,897.0,2462.0,3.0,0.0,2488,28.0,2.0,0.0,2488,10dnai8cd54bojk26orbjfh5d3,dlY6z9sL2pgPW1JtQZpqYKIA,15.0,32.0,0.0,370.0,3.0,2160.0,0.0,0.0,195,1200.0,,,,,,0,,23.0,1280.0,1.0,0.0,2485,720.0,2,852.0,23.0,640.0,0.0,0.0,2485,360.0
"Oct 5, 2021, 3:13:42 PM PDT",Endpoint left,The endpoint left a video meeting,YUGGWAGCPY,shakshaft640@mycompany.co,No,Web,eubank797@mycompany.co,Google Meet,2555,,Gretna Shakshaft,32.3.189.209,Dallas,United States,,UDP,3186.0,865.0,2.0,0.0,2313,18.0,,,2374,10dnai8cd54bojk26orbjfh5d3,dlY6z9sL2pgPW1JtQZpqYKIA,2.0,26.0,0.0,,,,,,0,,359.0,,,,,155,,0.0,,1.0,0.0,2303,,0,3139.0,,,,,2374,
"Oct 5, 2021, 2:17:40 PM PDT",Endpoint left,The endpoint left a video meeting,YOCWUHAOEZ,hubane913@mycompany.co,No,Web,hubane913@mycompany.co,Google Meet,2779,,Ezequiel Hubane,175.146.66.38,Milwaukee,United States,36.0,UDP,251.0,1022.0,9.0,0.0,1840,12.0,0.0,0.0,1840,0kc5i72i0vqlst6fdbvrld337d,9aMZGbhgFygK-Z5s4wGpYKIA,5.0,32.0,5.0,,,,,,0,,294.0,5.0,1792.0,0.0,0.0,754,1080.0,19.0,640.0,0.0,0.0,1840,360.0,0,224.0,24.0,320.0,0.0,0.0,1840,180.0
"Oct 5, 2021, 2:17:40 PM PDT",Endpoint left,The endpoint left a video meeting,YOCWUHAOEZ,guislin720@mycompany.co,No,Web,hubane913@mycompany.co,Google Meet,2829,,Jesus Guislin,183.194.111.159,Dallas,United States,,UDP,2702.0,2144.0,10.0,0.0,2832,5.0,,,2832,0kc5i72i0vqlst6fdbvrld337d,9aMZGbhgFygK-Z5s4wGpYKIA,5.0,36.0,0.0,319.0,0.0,,8.0,0.0,2589,,,,,,,0,,0.0,,0.0,0.0,2832,,0,2668.0,,,,,2832,
"Oct 5, 2021, 2:17:39 PM PDT",Endpoint left,The endpoint left a video meeting,YOCWUHAOEZ,marrison249@mycompany.co,No,Web,hubane913@mycompany.co,Google Meet,2759,,Celene Marrison,87.95.43.138,Akron,United States,7.0,UDP,263.0,1210.0,8.0,0.0,2760,22.0,2.0,0.0,2760,0kc5i72i0vqlst6fdbvrld337d,9aMZGbhgFygK-Z5s4wGpYKIA,6.0,31.0,1.0,273.0,5.0,1792.0,0.0,0.0,2594,1080.0,,,,,,0,,22.0,640.0,0.0,0.0,2757,360.0,0,219.0,24.0,320.0,1.0,0.0,2760,180.0
"Oct 5, 2021, 2:17:39 PM PDT",Endpoint left,The endpoint left a video meeting,YOCWUHAOEZ,stuehmeyer497@mycompany.co,No,Web,hubane913@mycompany.co,Google Meet,2865,,Reggis Stuehmeyer,66.199.218.143,Columbia,United States,,UDP,2280.0,1882.0,7.0,0.0,2829,10.0,,,2871,0kc5i72i0vqlst6fdbvrld337d,9aMZGbhgFygK-Z5s4wGpYKIA,5.0,35.0,0.0,296.0,0.0,,0.0,0.0,2591,,,,,,,0,,0.0,,0.0,0.0,2829,,0,2232.0,,,,,2871,
"Oct 5, 2021, 2:17:39 PM PDT",Endpoint left,The endpoint left a video meeting,YOCWUHAOEZ,kennermann871@mycompany.co,No,Web,hubane913@mycompany.co,Google Meet,2548,,Royce Kennermann,144.95.204.52,Toledo,United States,34.0,UDP,196.0,1172.0,8.0,0.0,2549,7.0,0.0,0.0,2549,0kc5i72i0vqlst6fdbvrld337d,9aMZGbhgFygK-Z5s4wGpYKIA,5.0,36.0,3.0,267.0,5.0,1792.0,0.0,0.0,2434,1080.0,,,,,,0,,19.0,640.0,0.0,0.0,2546,360.0,0,169.0,24.0,320.0,1.0,0.0,2549,180.0
